pairs_per_task,trial,task,mean_gap,ci95_low,ci95_high,triggered,sampling_seed,bootstrap_seed
100,44,shape,-0.09,-0.17,-0.01,False,120265230,120265231
100,44,spatial,0.28,0.2,0.36,False,120265231,120265232
100,45,color,0.16,0.04,0.28,False,120265326,120265327
100,45,coordinate,0.1,-0.01,0.21,False,120265327,120265328
100,45,count,-0.34,-0.44,-0.25,True,120265328,120265329
100,45,ocr,0.05,0.0,0.1,False,120265329,120265330
100,45,shape,0.06,0.0,0.12,False,120265330,120265331
100,45,spatial,0.2,0.12,0.28,False,120265331,120265332
100,46,color,0.22,0.12,0.32,False,120265426,120265427
100,46,coordinate,0.08,-0.02,0.18,False,120265427,120265428
100,46,count,-0.33,-0.42,-0.23,True,120265428,120265429
100,46,ocr,0.05,-0.01,0.12,False,120265429,120265430
100,46,shape,-0.08,-0.16,0.0,False,120265430,120265431
100,46,spatial,0.28,0.19,0.38,False,120265431,120265432
100,47,color,0.18,0.08,0.29,False,120265526,120265527
100,47,coordinate,0.08,-0.03,0.2,False,120265527,120265528
100,47,count,-0.33,-0.42,-0.24,True,120265528,120265529
100,47,ocr,0.02,-0.03,0.07,False,120265529,120265530
100,47,shape,-0.07,-0.15,0.0,False,120265530,120265531
100,47,spatial,0.24,0.16,0.33,False,120265531,120265532
100,48,color,0.18,0.07,0.29,False,120265626,120265627
100,48,coordinate,0.14,0.03,0.25,False,120265627,120265628
100,48,count,-0.27,-0.36,-0.19,True,120265628,120265629
100,48,ocr,0.03,-0.03,0.09,False,120265629,120265630
100,48,shape,-0.01,-0.08,0.06,False,120265630,120265631
100,48,spatial,0.26,0.17,0.35,False,120265631,120265632
100,49,color,0.16,0.05,0.28,False,120265726,120265727
100,49,coordinate,0.08,-0.03,0.19,False,120265727,120265728
100,49,count,-0.31,-0.4,-0.22,True,120265728,120265729
100,49,ocr,0.03,-0.03,0.09,False,120265729,120265730
100,49,shape,0.0,-0.07,0.07,False,120265730,120265731
100,49,spatial,0.26,0.18,0.34,False,120265731,120265732
100,50,color,0.12,0.01,0.23,False,120265826,120265827
100,50,coordinate,0.14,0.04,0.24,False,120265827,120265828
100,50,count,-0.28,-0.37,-0.19,True,120265828,120265829
100,50,ocr,0.02,-0.04,0.08,False,120265829,120265830
100,50,shape,-0.03,-0.11,0.06,False,120265830,120265831
100,50,spatial,0.22,0.14,0.31,False,120265831,120265832
100,51,color,0.18,0.06,0.3,False,120265926,120265927
100,51,coordinate,0.05,-0.04,0.14,False,120265927,120265928
100,51,count,-0.3,-0.39,-0.21,True,120265928,120265929
100,51,ocr,0.02,-0.05,0.08,False,120265929,120265930
100,51,shape,-0.06,-0.14,0.01,False,120265930,120265931
100,51,spatial,0.27,0.19,0.36,False,120265931,120265932
100,52,color,0.17,0.05,0.29,False,120266026,120266027
100,52,coordinate,0.1,-0.01,0.21,False,120266027,120266028
100,52,count,-0.29,-0.38,-0.2,True,120266028,120266029
100,52,ocr,0.01,-0.05,0.07,False,120266029,120266030
100,52,shape,-0.02,-0.1,0.06,False,120266030,120266031
100,52,spatial,0.18,0.11,0.26,False,120266031,120266032
100,53,color,0.22,0.11,0.33,False,120266126,120266127
100,53,coordinate,0.1,-0.01,0.2,False,120266127,120266128
100,53,count,-0.34,-0.43,-0.25,True,120266128,120266129
100,53,ocr,0.01,-0.05,0.07,False,120266129,120266130
100,53,shape,-0.07,-0.16,0.01,False,120266130,120266131
100,53,spatial,0.22,0.14,0.3,False,120266131,120266132
100,54,color,0.18,0.06,0.29,False,120266226,120266227
100,54,coordinate,0.14,0.04,0.24,False,120266227,120266228
100,54,count,-0.28,-0.37,-0.2,True,120266228,120266229
100,54,ocr,0.05,-0.01,0.11,False,120266229,120266230
100,54,shape,-0.01,-0.08,0.07,False,120266230,120266231
100,54,spatial,0.25,0.17,0.34,False,120266231,120266232
100,55,color,0.21,0.1,0.32,False,120266326,120266327
100,55,coordinate,0.11,0.01,0.21,False,120266327,120266328
100,55,count,-0.3,-0.39,-0.21,True,120266328,120266329
100,55,ocr,0.05,-0.01,0.11,False,120266329,120266330
100,55,shape,-0.06,-0.13,0.01,False,120266330,120266331
100,55,spatial,0.26,0.17,0.36,False,120266331,120266332
100,56,color,0.17,0.06,0.28,False,120266426,120266427
100,56,coordinate,0.03,-0.08,0.14,False,120266427,120266428
100,56,count,-0.26,-0.35,-0.18,True,120266428,120266429
100,56,ocr,0.07,0.02,0.12,False,120266429,120266430
100,56,shape,-0.03,-0.11,0.04,False,120266430,120266431
100,56,spatial,0.23,0.15,0.31,False,120266431,120266432
100,57,color,0.15,0.04,0.27,False,120266526,120266527
100,57,coordinate,0.03,-0.08,0.13,False,120266527,120266528
100,57,count,-0.32,-0.41,-0.23,True,120266528,120266529
100,57,ocr,0.0,-0.06,0.06,False,120266529,120266530
100,57,shape,-0.07,-0.15,0.01,False,120266530,120266531
100,57,spatial,0.22,0.14,0.3,False,120266531,120266532
100,58,color,0.21,0.09,0.33,False,120266626,120266627
100,58,coordinate,0.12,0.01,0.23,False,120266627,120266628
100,58,count,-0.25,-0.34,-0.17,True,120266628,120266629
100,58,ocr,0.07,0.02,0.13,False,120266629,120266630
100,58,shape,-0.03,-0.11,0.04,False,120266630,120266631
100,58,spatial,0.3,0.22,0.39,False,120266631,120266632
100,59,color,0.21,0.11,0.32,False,120266726,120266727
100,59,coordinate,0.09,-0.02,0.19,False,120266727,120266728
100,59,count,-0.33,-0.42,-0.24,True,120266728,120266729
100,59,ocr,0.05,-0.01,0.11,False,120266729,120266730
100,59,shape,-0.03,-0.11,0.04,False,120266730,120266731
100,59,spatial,0.24,0.16,0.33,False,120266731,120266732
100,60,color,0.2,0.09,0.3,False,120266826,120266827
100,60,coordinate,0.04,-0.06,0.15,False,120266827,120266828
100,60,count,-0.27,-0.36,-0.19,True,120266828,120266829
100,60,ocr,0.04,-0.01,0.09,False,120266829,120266830
100,60,shape,-0.03,-0.1,0.04,False,120266830,120266831
100,60,spatial,0.27,0.19,0.36,False,120266831,120266832
100,61,color,0.27,0.16,0.38,False,120266926,120266927
100,61,coordinate,0.15,0.04,0.26,False,120266927,120266928
100,61,count,-0.36,-0.46,-0.27,True,120266928,120266929
100,61,ocr,0.03,-0.03,0.09,False,120266929,120266930
100,61,shape,-0.03,-0.1,0.04,False,120266930,120266931
100,61,spatial,0.22,0.14,0.3,False,120266931,120266932
100,62,color,0.15,0.04,0.26,False,120267026,120267027
100,62,coordinate,0.15,0.05,0.26,False,120267027,120267028
100,62,count,-0.27,-0.36,-0.18,True,120267028,120267029
100,62,ocr,0.04,-0.02,0.1,False,120267029,120267030
100,62,shape,-0.05,-0.13,0.03,False,120267030,120267031
100,62,spatial,0.22,0.14,0.3,False,120267031,120267032
100,63,color,0.24,0.13,0.35,False,120267126,120267127
100,63,coordinate,0.13,0.02,0.24,False,120267127,120267128
100,63,count,-0.27,-0.36,-0.19,True,120267128,120267129
100,63,ocr,0.03,-0.03,0.09,False,120267129,120267130
100,63,shape,-0.04,-0.11,0.03,False,120267130,120267131
100,63,spatial,0.24,0.16,0.33,False,120267131,120267132
100,64,color,0.21,0.09,0.33,False,120267226,120267227
100,64,coordinate,0.11,0.01,0.21,False,120267227,120267228
100,64,count,-0.31,-0.41,-0.22,True,120267228,120267229
100,64,ocr,0.0,-0.05,0.05,False,120267229,120267230
100,64,shape,-0.01,-0.1,0.07,False,120267230,120267231
100,64,spatial,0.29,0.2,0.38,False,120267231,120267232
100,65,color,0.19,0.08,0.31,False,120267326,120267327
100,65,coordinate,0.03,-0.08,0.13,False,120267327,120267328
100,65,count,-0.33,-0.42,-0.24,True,120267328,120267329
100,65,ocr,0.02,-0.03,0.08,False,120267329,120267330
100,65,shape,-0.06,-0.14,0.01,False,120267330,120267331
100,65,spatial,0.26,0.18,0.35,False,120267331,120267332
100,66,color,0.17,0.07,0.28,False,120267426,120267427
100,66,coordinate,0.13,0.03,0.23,False,120267427,120267428
100,66,count,-0.27,-0.36,-0.19,True,120267428,120267429
100,66,ocr,0.01,-0.05,0.07,False,120267429,120267430
100,66,shape,-0.04,-0.11,0.03,False,120267430,120267431
100,66,spatial,0.2,0.12,0.28,False,120267431,120267432
100,67,color,0.23,0.12,0.34,False,120267526,120267527
100,67,coordinate,0.12,0.02,0.22,False,120267527,120267528
100,67,count,-0.31,-0.4,-0.22,True,120267528,120267529
100,67,ocr,0.03,-0.01,0.07,False,120267529,120267530
100,67,shape,0.0,-0.08,0.08,False,120267530,120267531
100,67,spatial,0.29,0.2,0.38,False,120267531,120267532
100,68,color,0.16,0.05,0.27,False,120267626,120267627
100,68,coordinate,0.11,0.01,0.21,False,120267627,120267628
100,68,count,-0.29,-0.38,-0.2,True,120267628,120267629
100,68,ocr,0.03,-0.03,0.09,False,120267629,120267630
100,68,shape,-0.02,-0.11,0.07,False,120267630,120267631
100,68,spatial,0.24,0.16,0.33,False,120267631,120267632
100,69,color,0.26,0.14,0.37,False,120267726,120267727
100,69,coordinate,0.09,-0.02,0.19,False,120267727,120267728
100,69,count,-0.35,-0.44,-0.25,True,120267728,120267729
100,69,ocr,-0.01,-0.06,0.04,False,120267729,120267730
100,69,shape,-0.01,-0.09,0.07,False,120267730,120267731
100,69,spatial,0.26,0.18,0.35,False,120267731,120267732
100,70,color,0.14,0.04,0.24,False,120267826,120267827
100,70,coordinate,0.04,-0.06,0.14,False,120267827,120267828
100,70,count,-0.3,-0.39,-0.21,True,120267828,120267829
100,70,ocr,-0.01,-0.03,0.0,False,120267829,120267830
100,70,shape,-0.02,-0.1,0.05,False,120267830,120267831
100,70,spatial,0.24,0.16,0.32,False,120267831,120267832
100,71,color,0.27,0.16,0.39,False,120267926,120267927
100,71,coordinate,0.14,0.02,0.25,False,120267927,120267928
100,71,count,-0.32,-0.41,-0.23,True,120267928,120267929
100,71,ocr,0.03,-0.03,0.09,False,120267929,120267930
100,71,shape,-0.01,-0.09,0.07,False,120267930,120267931
100,71,spatial,0.32,0.23,0.42,False,120267931,120267932
100,72,color,0.23,0.12,0.34,False,120268026,120268027
100,72,coordinate,0.09,-0.02,0.2,False,120268027,120268028
100,72,count,-0.28,-0.37,-0.2,True,120268028,120268029
100,72,ocr,0.06,0.0,0.12,False,120268029,120268030
100,72,shape,-0.06,-0.14,0.02,False,120268030,120268031
100,72,spatial,0.22,0.14,0.3,False,120268031,120268032
100,73,color,0.2,0.09,0.31,False,120268126,120268127
100,73,coordinate,0.16,0.04,0.28,False,120268127,120268128
100,73,count,-0.28,-0.36,-0.19,True,120268128,120268129
100,73,ocr,0.03,-0.03,0.1,False,120268129,120268130
100,73,shape,-0.07,-0.15,0.0,False,120268130,120268131
100,73,spatial,0.25,0.17,0.34,False,120268131,120268132
100,74,color,0.29,0.19,0.4,False,120268226,120268227
100,74,coordinate,0.16,0.07,0.25,False,120268227,120268228
100,74,count,-0.32,-0.42,-0.23,True,120268228,120268229
100,74,ocr,0.06,0.0,0.13,False,120268229,120268230
100,74,shape,-0.03,-0.1,0.04,False,120268230,120268231
100,74,spatial,0.25,0.17,0.34,False,120268231,120268232
100,75,color,0.15,0.03,0.27,False,120268326,120268327
100,75,coordinate,0.06,-0.05,0.16,False,120268327,120268328
100,75,count,-0.29,-0.38,-0.2,True,120268328,120268329
100,75,ocr,0.0,-0.06,0.06,False,120268329,120268330
100,75,shape,-0.07,-0.14,0.0,False,120268330,120268331
100,75,spatial,0.24,0.16,0.33,False,120268331,120268332
100,76,color,0.2,0.09,0.32,False,120268426,120268427
100,76,coordinate,0.11,0.0,0.22,False,120268427,120268428
100,76,count,-0.28,-0.37,-0.2,True,120268428,120268429
100,76,ocr,0.0,-0.05,0.05,False,120268429,120268430
100,76,shape,-0.03,-0.1,0.04,False,120268430,120268431
100,76,spatial,0.3,0.22,0.39,False,120268431,120268432
100,77,color,0.19,0.07,0.3,False,120268526,120268527
100,77,coordinate,0.06,-0.05,0.18,False,120268527,120268528
100,77,count,-0.33,-0.42,-0.24,True,120268528,120268529
100,77,ocr,0.06,0.0,0.13,False,120268529,120268530
100,77,shape,-0.02,-0.1,0.07,False,120268530,120268531
100,77,spatial,0.29,0.21,0.38,False,120268531,120268532
100,78,color,0.25,0.14,0.36,False,120268626,120268627
100,78,coordinate,0.09,-0.01,0.18,False,120268627,120268628
100,78,count,-0.3,-0.39,-0.21,True,120268628,120268629
100,78,ocr,0.04,-0.01,0.1,False,120268629,120268630
100,78,shape,-0.07,-0.15,0.0,False,120268630,120268631
100,78,spatial,0.29,0.2,0.38,False,120268631,120268632
100,79,color,0.21,0.09,0.32,False,120268726,120268727
100,79,coordinate,0.07,-0.04,0.19,False,120268727,120268728
100,79,count,-0.32,-0.41,-0.23,True,120268728,120268729
100,79,ocr,0.07,0.02,0.12,False,120268729,120268730
100,79,shape,-0.02,-0.09,0.05,False,120268730,120268731
100,79,spatial,0.25,0.17,0.33,False,120268731,120268732
100,80,color,0.21,0.1,0.32,False,120268826,120268827
100,80,coordinate,0.09,-0.01,0.2,False,120268827,120268828
100,80,count,-0.31,-0.41,-0.22,True,120268828,120268829
100,80,ocr,0.02,-0.03,0.07,False,120268829,120268830
100,80,shape,-0.05,-0.13,0.03,False,120268830,120268831
100,80,spatial,0.24,0.16,0.32,False,120268831,120268832
100,81,color,0.16,0.05,0.27,False,120268926,120268927
100,81,coordinate,0.12,0.02,0.22,False,120268927,120268928
100,81,count,-0.26,-0.35,-0.17,True,120268928,120268929
100,81,ocr,0.01,-0.05,0.07,False,120268929,120268930
100,81,shape,-0.04,-0.12,0.04,False,120268930,120268931
100,81,spatial,0.29,0.2,0.38,False,120268931,120268932
100,82,color,0.21,0.1,0.32,False,120269026,120269027
100,82,coordinate,0.1,0.0,0.2,False,120269027,120269028
100,82,count,-0.28,-0.37,-0.19,True,120269028,120269029
100,82,ocr,0.04,-0.03,0.11,False,120269029,120269030
100,82,shape,-0.05,-0.13,0.03,False,120269030,120269031
100,82,spatial,0.28,0.2,0.37,False,120269031,120269032
100,83,color,0.13,0.01,0.24,False,120269126,120269127
100,83,coordinate,0.1,-0.01,0.21,False,120269127,120269128
100,83,count,-0.28,-0.37,-0.19,True,120269128,120269129
100,83,ocr,0.03,-0.03,0.1,False,120269129,120269130
100,83,shape,-0.06,-0.13,0.01,False,120269130,120269131
100,83,spatial,0.3,0.21,0.4,False,120269131,120269132
100,84,color,0.23,0.12,0.34,False,120269226,120269227
100,84,coordinate,0.11,-0.01,0.23,False,120269227,120269228
100,84,count,-0.33,-0.42,-0.24,True,120269228,120269229
100,84,ocr,0.04,-0.01,0.1,False,120269229,120269230
100,84,shape,-0.01,-0.09,0.07,False,120269230,120269231
100,84,spatial,0.3,0.21,0.4,False,120269231,120269232
100,85,color,0.16,0.05,0.27,False,120269326,120269327
100,85,coordinate,0.1,0.0,0.2,False,120269327,120269328
100,85,count,-0.32,-0.41,-0.23,True,120269328,120269329
100,85,ocr,0.05,-0.01,0.11,False,120269329,120269330
100,85,shape,-0.04,-0.11,0.02,False,120269330,120269331
100,85,spatial,0.29,0.21,0.38,False,120269331,120269332
100,86,color,0.15,0.04,0.26,False,120269426,120269427
100,86,coordinate,0.05,-0.06,0.16,False,120269427,120269428
100,86,count,-0.25,-0.34,-0.17,True,120269428,120269429
100,86,ocr,0.05,-0.01,0.12,False,120269429,120269430
100,86,shape,-0.04,-0.11,0.02,False,120269430,120269431
100,86,spatial,0.25,0.17,0.34,False,120269431,120269432
100,87,color,0.22,0.11,0.33,False,120269526,120269527
100,87,coordinate,0.11,0.0,0.22,False,120269527,120269528
100,87,count,-0.3,-0.39,-0.21,True,120269528,120269529
100,87,ocr,0.05,-0.01,0.11,False,120269529,120269530
100,87,shape,0.0,-0.09,0.08,False,120269530,120269531
100,87,spatial,0.26,0.18,0.35,False,120269531,120269532
100,88,color,0.21,0.1,0.31,False,120269626,120269627
100,88,coordinate,-0.02,-0.13,0.09,False,120269627,120269628
100,88,count,-0.27,-0.36,-0.18,True,120269628,120269629
100,88,ocr,0.06,0.01,0.12,False,120269629,120269630
100,88,shape,-0.09,-0.17,-0.01,False,120269630,120269631
100,88,spatial,0.26,0.18,0.35,False,120269631,120269632
100,89,color,0.19,0.08,0.31,False,120269726,120269727
100,89,coordinate,0.07,-0.02,0.17,False,120269727,120269728
100,89,count,-0.37,-0.46,-0.27,True,120269728,120269729
100,89,ocr,0.03,-0.03,0.09,False,120269729,120269730
100,89,shape,0.0,-0.07,0.07,False,120269730,120269731
100,89,spatial,0.26,0.18,0.35,False,120269731,120269732
100,90,color,0.23,0.11,0.35,False,120269826,120269827
100,90,coordinate,0.06,-0.04,0.16,False,120269827,120269828
100,90,count,-0.27,-0.36,-0.19,True,120269828,120269829
100,90,ocr,0.07,0.02,0.13,False,120269829,120269830
100,90,shape,-0.01,-0.08,0.07,False,120269830,120269831
100,90,spatial,0.28,0.2,0.37,False,120269831,120269832
100,91,color,0.24,0.13,0.36,False,120269926,120269927
100,91,coordinate,0.08,-0.03,0.19,False,120269927,120269928
100,91,count,-0.32,-0.41,-0.23,True,120269928,120269929
100,91,ocr,0.01,-0.04,0.06,False,120269929,120269930
100,91,shape,-0.06,-0.15,0.03,False,120269930,120269931
100,91,spatial,0.23,0.15,0.31,False,120269931,120269932
100,92,color,0.14,0.02,0.26,False,120270026,120270027
100,92,coordinate,0.12,0.0,0.24,False,120270027,120270028
100,92,count,-0.31,-0.4,-0.22,True,120270028,120270029
100,92,ocr,0.05,-0.01,0.12,False,120270029,120270030
100,92,shape,-0.04,-0.12,0.04,False,120270030,120270031
100,92,spatial,0.25,0.16,0.34,False,120270031,120270032
100,93,color,0.22,0.1,0.34,False,120270126,120270127
100,93,coordinate,0.12,0.02,0.23,False,120270127,120270128
100,93,count,-0.3,-0.39,-0.21,True,120270128,120270129
100,93,ocr,0.01,-0.03,0.05,False,120270129,120270130
100,93,shape,-0.02,-0.1,0.06,False,120270130,120270131
100,93,spatial,0.26,0.18,0.35,False,120270131,120270132
100,94,color,0.2,0.09,0.31,False,120270226,120270227
100,94,coordinate,0.08,-0.02,0.18,False,120270227,120270228
100,94,count,-0.26,-0.35,-0.18,True,120270228,120270229
100,94,ocr,0.05,0.0,0.1,False,120270229,120270230
100,94,shape,-0.07,-0.17,0.03,False,120270230,120270231
100,94,spatial,0.25,0.17,0.34,False,120270231,120270232
100,95,color,0.24,0.13,0.34,False,120270326,120270327
100,95,coordinate,0.1,-0.01,0.21,False,120270327,120270328
100,95,count,-0.26,-0.34,-0.18,True,120270328,120270329
100,95,ocr,0.02,-0.04,0.08,False,120270329,120270330
100,95,shape,-0.07,-0.14,0.0,False,120270330,120270331
100,95,spatial,0.22,0.14,0.3,False,120270331,120270332
100,96,color,0.25,0.13,0.37,False,120270426,120270427
100,96,coordinate,0.08,-0.02,0.19,False,120270427,120270428
100,96,count,-0.35,-0.45,-0.26,True,120270428,120270429
100,96,ocr,0.07,0.02,0.13,False,120270429,120270430
100,96,shape,0.01,-0.06,0.08,False,120270430,120270431
100,96,spatial,0.23,0.15,0.32,False,120270431,120270432
100,97,color,0.23,0.13,0.34,False,120270526,120270527
100,97,coordinate,0.05,-0.05,0.16,False,120270527,120270528
100,97,count,-0.38,-0.47,-0.29,True,120270528,120270529
100,97,ocr,0.03,-0.03,0.09,False,120270529,120270530
100,97,shape,-0.06,-0.14,0.02,False,120270530,120270531
100,97,spatial,0.2,0.13,0.28,False,120270531,120270532
100,98,color,0.24,0.13,0.35,False,120270626,120270627
100,98,coordinate,0.15,0.04,0.26,False,120270627,120270628
100,98,count,-0.34,-0.43,-0.25,True,120270628,120270629
100,98,ocr,0.04,-0.01,0.1,False,120270629,120270630
100,98,shape,-0.06,-0.14,0.02,False,120270630,120270631
100,98,spatial,0.33,0.24,0.43,False,120270631,120270632
100,99,color,0.26,0.15,0.37,False,120270726,120270727
100,99,coordinate,0.09,-0.02,0.2,False,120270727,120270728
100,99,count,-0.34,-0.43,-0.25,True,120270728,120270729
100,99,ocr,0.07,0.02,0.13,False,120270729,120270730
100,99,shape,-0.05,-0.13,0.03,False,120270730,120270731
100,99,spatial,0.25,0.17,0.34,False,120270731,120270732
100,100,color,0.25,0.14,0.36,False,120270826,120270827
100,100,coordinate,0.08,-0.03,0.19,False,120270827,120270828
100,100,count,-0.34,-0.43,-0.25,True,120270828,120270829
100,100,ocr,0.0,-0.05,0.05,False,120270829,120270830
100,100,shape,-0.02,-0.1,0.06,False,120270830,120270831
100,100,spatial,0.26,0.18,0.35,False,120270831,120270832
100,101,color,0.21,0.11,0.31,False,120270926,120270927
100,101,coordinate,0.12,0.01,0.22,False,120270927,120270928
100,101,count,-0.36,-0.46,-0.27,True,120270928,120270929
100,101,ocr,0.0,-0.05,0.05,False,120270929,120270930
100,101,shape,-0.07,-0.15,0.01,False,120270930,120270931
100,101,spatial,0.3,0.21,0.39,False,120270931,120270932
100,102,color,0.18,0.06,0.3,False,120271026,120271027
100,102,coordinate,0.13,0.03,0.23,False,120271027,120271028
100,102,count,-0.28,-0.37,-0.19,True,120271028,120271029
100,102,ocr,-0.02,-0.06,0.02,False,120271029,120271030
100,102,shape,-0.04,-0.12,0.03,False,120271030,120271031
100,102,spatial,0.29,0.2,0.38,False,120271031,120271032
100,103,color,0.24,0.12,0.36,False,120271126,120271127
100,103,coordinate,0.12,0.02,0.22,False,120271127,120271128
100,103,count,-0.27,-0.36,-0.18,True,120271128,120271129
100,103,ocr,0.01,-0.04,0.06,False,120271129,120271130
100,103,shape,-0.04,-0.11,0.04,False,120271130,120271131
100,103,spatial,0.25,0.17,0.34,False,120271131,120271132
100,104,color,0.16,0.05,0.27,False,120271226,120271227
100,104,coordinate,0.09,-0.02,0.2,False,120271227,120271228
100,104,count,-0.32,-0.41,-0.23,True,120271228,120271229
100,104,ocr,0.04,-0.03,0.11,False,120271229,120271230
100,104,shape,-0.05,-0.14,0.03,False,120271230,120271231
100,104,spatial,0.28,0.19,0.37,False,120271231,120271232
100,105,color,0.23,0.12,0.35,False,120271326,120271327
